pKey,JobStartDate,JobEndDate,APINumber,StateNumber,CountyNumber,OperatorName,WellName,Latitude,Longitude,Projection,TVD,TotalBaseWaterVolume,TotalBaseNonWaterVolume,StateName,CountyName,FFVersion,FederalWell,IndianWell,Source,DTMOD
39bd4c1c-5bb0-474c-bbd3-ee29de9275fd,10/18/2022 5:00,10/18/2022 5:00,4.22933E+13,42,293,"Crescent Pass Energy, LLC","Smythe, E. L. #8",31.409687,-96.453852,NAD83,10100,362497,2078,Texas,Limestone,3,FALSE,FALSE,,
4c678317-5086-494b-bf91-f6365e74222e,9/30/2022 5:00,10/18/2022 5:00,4.23894E+13,42,389,UpCurve Energy LLC,Sugar Raider 3H,31.233594,-103.554423,NAD83,10241,33859,0,Texas,Reeves,3,FALSE,FALSE,,
db3a67b9-9d59-423e-91b4-3132600c67c6,10/6/2022 5:00,10/18/2022 5:00,4.24754E+13,42,475,WPX Energy,UL LOVELAND 1920-17 333H,31.550326,-103.168917,NAD83,10830,16732968,0,Texas,Ward,3,FALSE,FALSE,,
77aa42d4-0123-44d9-8840-5ba4616d3a2a,10/6/2022 5:00,10/18/2022 5:00,4.24754E+13,42,475,WPX Energy,UL LOVELAND 1920-17 413H,31.550871,-103.16685,NAD83,10428,16740486,0,Texas,Ward,3,FALSE,FALSE,,
6a7fc77f-d3d9-4c7d-bfd0-1ce3b96f1997,10/12/2022 5:00,10/18/2022 5:00,4.24974E+13,42,497,BKV Corporation,WCCO 4 M L Patterson (AW) 11H,33.101086,-97.507256,NAD27,5533,16732127,0,Texas,Wise,3,FALSE,FALSE,,
d0361400-4d8c-497b-a669-9a80fc17e95e,10/5/2022 6:00,10/18/2022 6:00,5.04524E+12,5,45,TEP Rocky Mountain LLC,Federal NR 432-4,39.55425,-107.879154,NAD83,9903.1,5439273.84,0,Colorado,Garfield,3,TRUE,FALSE,,
3b5e0453-7c3e-4333-9047-934f62bb817e,10/5/2022 6:00,10/18/2022 6:00,5.04524E+12,5,45,TEP Rocky Mountain LLC,Federal NR 532-4,39.554234,-107.879138,NAD83,9874.5,5328089.76,0,Colorado,Garfield,3,TRUE,FALSE,,
5069a0b1-339e-4801-b63e-b173624a14b7,10/6/2022 6:00,10/18/2022 6:00,5.04524E+12,5,45,TEP Rocky Mountain LLC,Federal NR 32-4,39.554284,-107.879144,NAD83,9950.8,5394762.24,0,Colorado,Garfield,3,TRUE,FALSE,,
01e9ba53-4144-4947-8922-3136c054e940,10/6/2022 6:00,10/18/2022 6:00,5.04524E+12,5,45,TEP Rocky Mountain LLC,Federal NR 344-36,39.554268,-107.879127,NAD83,10051.4,7811617.38,0,Colorado,Garfield,3,TRUE,FALSE,,
a5b30c4b-4054-4a63-acbd-efacfd93277c,10/11/2022 6:00,10/18/2022 6:00,5.12346E+12,5,123,"Bison Oil & Gas II, LLC",HUNT 08-60 06B-02,40.687475,-104.141664,NAD83,6486,24014415,0,Colorado,Weld,3,FALSE,FALSE,,
8b4d4d2a-e35d-4b9c-a713-37fc923c3719,10/15/2022 6:00,10/18/2022 6:00,3.00432E+13,30,43,"DJR OPERATING, LLC",VENADO CANYON UNIT 301H,36.138697,-107.432074,NAD83,5429.1,1460214,0,New Mexico,Sandoval,3,TRUE,FALSE,,
a4777f05-a8b7-47ea-a522-784cb073d1b1,9/27/2022 6:00,10/18/2022 6:00,3.3061E+13,33,61,"Slawson Exploration Company, Inc.",Vixen Federal 6-19-30TFH,47.975202,-102.373296,NAD83,10054,11286980.88,0,North Dakota,Mountrail,3,TRUE,FALSE,,
7f482a08-2248-4508-9bb1-d9240bf9aa3a,10/15/2022 6:08,10/18/2022 11:08,3.00432E+13,30,43,"DJR OPERATING, LLC",VENADO CANYON UNIT 303H,36.138534,-107.432101,NAD83,5398.8,1382724,0,New Mexico,Sandoval,3,TRUE,FALSE,,
b8ab6869-b619-4e11-96dc-f3b2917fc76e,10/16/2022 21:34,10/18/2022 13:32,4.90095E+13,49,9,Devon Energy Production Company L. P.,Rankin Fed 22-273668-2TXPH,43.088075,-105.015834,NAD83,6364,3044707,0,Wyoming,Converse,3,FALSE,FALSE,,
15c5d49f-98f3-4f9d-960f-71f9c8592552,10/12/2022 2:22,10/18/2022 14:02,4.24794E+13,42,479,SilverBow Resources,Fasken State 207H,27.8760871,-99.7754324,NAD83,9485.9,13152687,0,Texas,Webb,3,FALSE,FALSE,,
4b59e78d-6213-4dc2-aa49-8ac68ddc8e67,10/10/2022 11:28,10/18/2022 15:42,4.22274E+13,42,227,"Surge Operating, LLC",Wham Unit A 22-23 2SH,32.4831973,-101.3429373,NAD83,6488,15961827,0,Texas,Howard,3,FALSE,FALSE,,
e3b023c6-e669-4d29-b339-0b6613bba24e,10/12/2022 0:39,10/18/2022 15:49,4.24794E+13,42,479,SilverBow Resources,Fasken State 206H,27.8760046,-99.7753959,NAD83,9482.2,11410129,0,Texas,Webb,3,FALSE,FALSE,,
7cc548d1-b825-42e3-b426-8215d3e05138,10/15/2022 0:00,10/19/2022 0:00,2.50832E+13,25,83,"White Rock Oil & Gas, LLC",PUTNAM 24X-20,47.734174,-104.436122,NAD83,10575,3292734,0,Montana,Richland,3,FALSE,FALSE,,
fb02da36-83c7-42db-8557-115d0283abdd,9/23/2022 0:00,10/19/2022 0:00,3.40132E+13,34,13,"Ascent Resources - Utica, LLC",R HOOVER SW WHL BL 2H,40.141334,-80.888545,NAD83,9552,17363598,0,Ohio,Belmont,3,FALSE,FALSE,,
16a2dab2-654a-41fa-8872-a89c15d52710,9/23/2022 0:00,10/19/2022 0:00,3.40132E+13,34,13,"Ascent Resources - Utica, LLC",R HOOVER W WHL BL 4H,40.141307,-80.888482,NAD83,9568,17007774,0,Ohio,Belmont,3,FALSE,FALSE,,
7494dae3-eaeb-4f38-aa85-04036fd9a263,10/19/2022 0:00,10/19/2022 0:00,3.51392E+13,35,139,Scout Energy Partners,Lewis 17-3,36.593046,-101.28149,NAD27,3215,68208,0,Oklahoma,Texas,3,FALSE,FALSE,,
16c236a5-8e89-4594-b9b1-22607d49418c,10/12/2022 0:00,10/19/2022 0:00,4.20413E+13,42,41,Apache Corporation,Molitor A 2H,30.633885,-96.199548,NAD27,10689,16105320,0,Texas,Brazos,3,FALSE,FALSE,,
e45a57b1-a4f0-4b05-9e9e-aa747ec6e855,10/19/2022 0:00,10/19/2022 0:00,4.23413E+13,42,341,Scout Energy Partners,Ethelyn 272D,35.86626389,-101.8954611,NAD27,3350,77322,0,Texas,Moore,3,FALSE,FALSE,,
f946234e-33af-45b6-b04a-fb93db6ccdaa,10/17/2022 4:00,10/19/2022 4:00,4.50271E+13,45,27,"EnerVest, Ltd.",VCI-538680,37.060617,-82.086093,WGS84,3050,50064,,Virginia,Buchanan,3,FALSE,FALSE,,
95689602-3592-4abd-b2f1-ab3eba5a2f91,10/4/2022 5:00,10/19/2022 5:00,5.05707E+12,5,57,D90 Energy LLC,SU SPICER 0680 2-5H17,40.5295,-106.4039,NAD27,7205,10858067,33728,Colorado,Jackson,3,TRUE,FALSE,,
f335504f-28e9-40c0-b06f-67224ed68370,9/23/2022 5:00,10/19/2022 5:00,1.70174E+13,17,17,"Chesapeake Operating, Inc.",HA RA SUH;MLT 5&32&29-15-15 HC 001-ALT,32.3113547,-93.9304824,NAD83,11513.1,33411664,0,Louisiana,Caddo,3,FALSE,FALSE,,
fc90c2f2-0c99-484a-a2f5-c92afb838980,9/24/2022 5:00,10/19/2022 5:00,1.70174E+13,17,17,"Chesapeake Operating, Inc.",HA RA SUH;MLT 5&32&29-15-15 HC 003-ALT,32.3113565,-93.9303206,NAD83,11527.6,29476738,0,Louisiana,Caddo,3,FALSE,FALSE,,
115080ba-4ba4-4a0c-8fb1-cd50b26b0981,10/12/2022 5:00,10/19/2022 5:00,3.00255E+13,30,25,Matador Production Company,LESLIE FEDERAL COM #123H,32.1239584,-103.3875642,NAD83,10949,19316496,0,New Mexico,Lea,3,TRUE,FALSE,,
453a1597-c349-41f1-a0cb-36b82c843e17,10/2/2022 5:00,10/19/2022 5:00,4.20333E+13,42,33,"HighPeak Energy Holdings, LLC.",RTR-Wolf 40-52 A Unit A1H,32.526225,-101.271542,NAD27,6211,21413448,0,Texas,Borden,3,FALSE,FALSE,,
8a675f6b-b2a0-433d-9657-057c221faf39,10/2/2022 5:00,10/19/2022 5:00,4.20333E+13,42,33,"HighPeak Energy Holdings, LLC.",RTR-Wolf 40-52 A Unit A2H,32.526223,-101.271461,NAD27,6195,21032718,0,Texas,Borden,3,FALSE,FALSE,,
ebd1af61-5bb0-44de-9c7c-66fae2901c27,10/2/2022 5:00,10/19/2022 5:00,4.20333E+13,42,33,"HighPeak Energy Holdings, LLC.",RTR-Wolf 40-52 A Unit A3H,32.526222,-101.271379,NAD27,6216,21003276,0,Texas,Borden,3,FALSE,FALSE,,
31aa0ad1-15c0-463b-b7df-6837c857ae4c,10/3/2022 5:00,10/19/2022 5:00,4.22274E+13,42,227,"Laredo Petroleum, Inc.",Tish 46-03 1SS,32.4916,-101.503031,NAD83,7267,22046194,0,Texas,Howard,3,FALSE,FALSE,,
fa7d7b39-a35f-4558-bc42-3bdcd4c0b92e,10/3/2022 5:00,10/19/2022 5:00,4.22274E+13,42,227,"Laredo Petroleum, Inc.",Tish 46-03 3SA,32.4915,-101.503009,NAD83,7583,22674234,0,Texas,Howard,3,FALSE,FALSE,,
dc55ec0e-2c69-4a13-9361-a79d64eabc2d,10/3/2022 5:00,10/19/2022 5:00,4.22274E+13,42,227,"Laredo Petroleum, Inc.",Tish 46-03  3SS,32.4914,-101.502986,NAD83,7225,22091733,0,Texas,Howard,3,FALSE,FALSE,,
8b6c2703-476c-473c-95a5-1f3927b79812,9/25/2022 5:00,10/19/2022 5:00,4.23174E+13,42,317,Diamondback E&P LLC,CHAMONIX 247 C 3WB,32.2324,-102.3135,NAD27,9769,26899307,0,Texas,Martin,3,TRUE,FALSE,,
bab3ed9e-eb93-4db6-b4a5-00cc41a62dfe,9/22/2022 5:00,10/19/2022 5:00,4.23174E+13,42,317,Diamondback E&P LLC,CHAMONIX 247 C 4LS,32.39007374,-102.0536885,NAD27,9116,24443935,0,Texas,Martin,3,TRUE,FALSE,,
f645576e-33d3-4ea4-9e83-d75726887f6f,9/24/2022 5:00,10/19/2022 5:00,4.23174E+13,42,317,Diamondback E&P LLC,CHAMONIX 247 H 3MS 3MS,32.39,-102.0536,NAD27,8400,24528822,0,Texas,Martin,3,FALSE,FALSE,,
9720e682-1577-4811-943c-72d36f826100,9/22/2022 5:00,10/19/2022 5:00,4.23174E+13,42,317,Diamondback E&P LLC,CHAMONIX 247 H 4WB,32.3901,-102.0534,NAD27,9793,26814790,0,Texas,Martin,3,TRUE,FALSE,,
979175de-2584-4a9a-97c1-ce4903b33d72,9/22/2022 5:00,10/19/2022 5:00,4.23174E+13,42,317,Diamondback E&P LLC,CHAMONIX 247 H 5LSMARTIN 5LS,32.3901,-102.0535,NAD27,9023,24489066,0,Texas,Martin,3,TRUE,FALSE,,
31d47c68-2076-4340-b656-efbead27f334,10/19/2022 5:00,10/19/2022 5:00,4.24855E+13,42,485,W.T. Waggoner Estate,Buoy 11,33.997708,-98.931221,NAD27,2348,10905,0,Texas,Wichita,3,FALSE,FALSE,,
c812eb9b-9691-4636-a156-7212328157eb,10/12/2022 5:00,10/19/2022 5:00,4.24974E+13,42,497,BKV Corporation,ML Patterson 12H,33.102326,-97.504624,NAD27,7320,17653018,0,Texas,Wise,3,FALSE,FALSE,,
69707091-a048-4634-8ad4-e653b34bbfc6,10/8/2022 5:00,10/19/2022 5:00,4.25073E+13,42,507,"EXCO Resources, Inc.",TIDWELL UNIT ZAV C 1H,28.790222,-99.608286,NAD83,6321,16776599,0,Texas,Zavala,3,FALSE,FALSE,,
bedca53b-22e0-4905-8651-871a96469003,10/6/2022 6:00,10/19/2022 6:00,5.04524E+12,5,45,TEP Rocky Mountain LLC,Federal NR 444-36,39.554252,-107.87911,NAD83,10063.7,8055324.9,0,Colorado,Garfield,3,TRUE,FALSE,,
06615932-8d1f-4905-8f21-f35cc029cec0,10/18/2022 6:00,10/19/2022 6:00,5.06707E+12,5,67,SIMCOE LLC,Jefferies A 1,37.1662,-107.7794,WGS84,3012,164838,0,Colorado,La Plata,3,FALSE,FALSE,,
25473765-e490-47ca-8be2-c47974705bb0,10/11/2022 6:00,10/19/2022 6:00,5.12346E+12,5,123,"Bison Oil & Gas II, LLC",HUNT 08-60 06B-01,40.68755,-104.141661,NAD83,6427,24006382,0,Colorado,Weld,3,FALSE,FALSE,,
09cfe3e7-6c33-4f51-8bc7-ee94df39c81e,9/10/2022 6:00,10/19/2022 6:00,4.90373E+13,49,37,Wexpro Company,Canyon Creek 242,41.051921,-108.750252,NAD83,7076.14,606396,0,Wyoming,Sweetwater,3,TRUE,FALSE,,
42a8dbb4-69a8-4cde-9aef-4b1f3ec154f1,9/28/2022 10:01,10/19/2022 8:30,4.21234E+13,42,123,ConocoPhillips Company/Burlington Resources,Hamilton B-Hooks 3 USW C1,29.2204361,-97.3797473,NAD83,13347.7,14080657,0,Texas,DeWitt,3,FALSE,FALSE,,
1a68ac83-7d7e-44e6-9dae-527bcf0add1a,10/19/2022 8:27,10/19/2022 9:26,4.20033E+13,42,3,XTO Energy/ExxonMobil,MSAU 8056,32.392752,-102.541626,NAD83,4530,72122,9568,Texas,Andrews,3,FALSE,FALSE,,
e8656e02-a1df-4b8d-99cf-9965a9a2e3b7,10/17/2022 6:00,10/19/2022 14:00,3.50832E+13,35,83,"Kirkpatrick Oil Company, Inc",Carolyn Kay 1-4CH,36.14576,-97.5289,NAD27,5000,2680104,0,Oklahoma,Logan,3,FALSE,FALSE,,
5999cd3b-df02-4ba3-8351-10e6291b1bbd,9/29/2022 23:19,10/19/2022 14:35,4.22354E+13,42,235,Discovery Natural Resources LLC,Rock Hollow #1901UB,31.203514,-101.248933,NAD83,6990,22474574,766042,Texas,Irion,3,FALSE,FALSE,,
951d847d-8ee1-497e-948d-0bc70a95c669,9/29/2022 5:21,10/19/2022 19:20,4.21234E+13,42,123,ConocoPhillips Company/Burlington Resources,Hamilton B-Hooks 3 USW D1,29.2203984,-97.3797028,NAD83,13267.1,12572669,0,Texas,DeWitt,3,FALSE,FALSE,,
84ed018f-6166-4925-9197-752247e3c190,10/9/2022 16:57,10/19/2022 19:46,4.23294E+13,42,329,"CrownQuest Operating, LLC",Common Nail #1JM,32.106806,-102.009287,NAD83,8472,20525224,0,Texas,Midland,3,FALSE,FALSE,,
fda14c2a-e523-4bdf-95d2-59784cff3ebb,10/13/2022 13:53,10/19/2022 23:17,4.90213E+13,49,21,"Wave Petroleum Operating, LLC",KRAKOW 18-63-05-32-ECH,41.54893,-104.45609,NAD83,7817,7700866,0,Wyoming,Laramie,3,FALSE,FALSE,,
98e1f815-2f69-4f32-ae9e-37aedecb5f2b,10/19/2022 0:00,10/20/2022 0:00,5.07108E+12,5,71,Evergreen Natural Resources LLC,Geraldine 33-25,37.13909,-104.83802,WGS84,1605,59682,16024,Colorado,Las Animas,3,FALSE,FALSE,,
fffcfe43-c350-4287-a740-b5d49bb1a582,10/7/2022 0:00,10/20/2022 0:00,3.00255E+13,30,25,"EOG Resources, Inc.",CONVOY 28 STATE COM #103H,32.194435,-103.575549,NAD83,9520.37,19046664,0,New Mexico,Lea,3,FALSE,FALSE,,
98b9fe1e-1438-4cc1-bc62-22a97b5b5d26,10/7/2022 0:00,10/20/2022 0:00,3.00255E+13,30,25,"EOG Resources, Inc.",CONVOY 28 STATE COM #203H,32.1944722,-103.5730604,NAD83,9761.2,18765810,0,New Mexico,Lea,3,FALSE,FALSE,,
1b6c3d5d-0119-4c3f-a1de-51b546c9dfb9,10/7/2022 0:00,10/20/2022 0:00,3.00255E+13,30,25,"EOG Resources, Inc.",CONVOY 28 STATE COM #204H,32.1944348,-103.5754196,NAD83,9660.19,19362882,0,New Mexico,Lea,3,FALSE,FALSE,,
248d3a83-8339-404e-9faa-c4c123fd0aa8,10/7/2022 0:00,10/20/2022 0:00,3.00255E+13,30,25,"EOG Resources, Inc.",CONVOY 28 STATE COM #301H,32.1944376,-103.57304,NAD83,10364.25,16416918,0,New Mexico,Lea,3,FALSE,FALSE,,
6abcb9aa-d142-45ef-992f-7576a89430ec,10/7/2022 0:00,10/20/2022 0:00,3.00255E+13,30,25,"EOG Resources, Inc.",CONVOY 28 STATE COM #302H,32.1944346,-103.575355,NAD83,10403.38,18009894,0,New Mexico,Lea,3,FALSE,FALSE,,
364b36be-5646-458f-95a0-425f648a0432,9/23/2022 0:00,10/20/2022 0:00,3.71293E+13,37,129,Olympus Energy,Metis 7M,40.38202,-79.63787,NAD27,7921,14547047,0,Pennsylvania,Westmoreland,3,FALSE,FALSE,,
93e914d6-a413-4d55-b730-dcdebc5f7f25,10/20/2022 0:00,10/20/2022 0:00,4.2195E+13,42,195,Scout Energy Partners,Alta B-1,36.4812843,-101.4866762,NAD27,2944,21504,0,Texas,Hansford,3,FALSE,FALSE,,
a6af79a6-e674-4bed-b095-953e665be08e,10/1/2022 0:00,10/20/2022 0:00,4.23014E+13,42,301,"EOG Resources, Inc.",MCGREGOR D 5 UNIT #501H,31.8844394,-103.5426604,NAD83,10423.09,16573242,0,Texas,Loving,3,FALSE,FALSE,,
f69d40b3-2ac7-47e9-ae07-42ee9cc42dff,10/1/2022 0:00,10/20/2022 0:00,4.23014E+13,42,301,"EOG Resources, Inc.",MCGREGOR C 5 UNIT #401H,31.8844388,-103.542597,NAD83,10166.16,18044208,0,Texas,Loving,3,FALSE,FALSE,,
e87c7c68-ae7a-44f3-9b4c-439a9e5a9868,10/1/2022 0:00,10/20/2022 0:00,4.23014E+13,42,301,"EOG Resources, Inc.",MCGREGOR C 5 UNIT #301H,31.884439,-103.5425324,NAD83,9903.87,16946496,0,Texas,Loving,3,FALSE,FALSE,,
8c0d7a31-10e4-4cbf-9696-2f5869582efe,10/4/2022 0:00,10/20/2022 0:00,4.23014E+13,42,301,Occidental Oil and Gas,AMETHYST STATE 29-0-20-17 G 23HA,31.77043025,-103.4731586,NAD27,11974,19844207,0,Texas,Loving,3,FALSE,FALSE,,
402b3afc-9042-4e1a-bd97-03752a5309cf,10/14/2022 0:00,10/20/2022 0:00,4.23174E+13,42,317,Occidental Oil and Gas,SOUTH CURTIS RANCH 0265BP,32.09179417,-102.1054185,NAD27,9757,0,0,Texas,Martin,3,FALSE,FALSE,,
9bd0226c-c19d-4839-81e2-11282da5014a,10/20/2022 0:00,10/20/2022 0:00,4.2421E+13,42,421,Scout Energy Partners,Luther C-1,36.0919893,-101.8209359,NAD27,3320,23100,0,Texas,Sherman,3,FALSE,FALSE,,
18099b5f-b2ba-4668-ac6e-102219dc4de9,10/1/2022 8:10,10/20/2022 1:20,3.40812E+13,34,81,"Ascent Resources - Utica, LLC",Atlas NE WEL JF 9H,40.247771,-80.757251,NAD83,9807,9228444,0,Ohio,Jefferson,3,FALSE,FALSE,,
c4453ff0-10d0-4eab-8856-d2c5abd29efd,9/18/2022 7:45,10/20/2022 2:48,4.23834E+13,42,383,"Hibernia Resources, LLC",Camille A 1H,31.351881,-101.7500031,NAD83,8591,39614016,0,Texas,Reagan,3,FALSE,FALSE,,
627724ec-3c9a-42c0-a241-73863f96fe9f,10/20/2022 5:00,10/20/2022 5:00,3.51212E+13,35,121,"Oxley Energy, LLC",Schiller,34.79865,-95.668848,NAD27,9400,38127,23720,Oklahoma,Pittsburg,3,FALSE,FALSE,,
6d0fcc06-ae4f-4c22-9fa6-7cb2c04f3176,9/13/2022 5:00,10/20/2022 5:00,4.23654E+13,42,365,Comstock Oil & Gas,Sparks McJimsey A #1H,32.33252835,-94.25058992,NAD27,11203,35943627,0,Texas,Panola,3,FALSE,FALSE,,
1243dd08-76ae-457e-a55a-d86a7b66bfb6,10/1/2022 5:00,10/20/2022 5:00,4.23894E+13,42,389,UpCurve Energy LLC,Sugar Raider 5H,31.233629,-103.554611,NAD83,10687,51610,0,Texas,Reeves,3,FALSE,FALSE,,
56fb11f8-09f9-46b7-8a43-0b7fc6c26680,10/3/2022 5:00,10/20/2022 5:00,4.24953E+13,42,495,"Percussion Petroleum II, LLC",Stagecoach C 27-33-28 WA 3H,31.8014724,-103.2611305,NAD83,12027,27785239,0,Texas,Winkler,3,FALSE,FALSE,,
2cc17d34-6c03-49a9-8ad2-13164b734d70,10/8/2022 5:00,10/20/2022 5:00,4.25073E+13,42,507,"EXCO Resources, Inc.",JMH-RUBIES-POWELL ALLOC C 3H,28.790184,-99.608136,NAD83,6525,23049463,0,Texas,Zavala,3,FALSE,FALSE,,
adab41a0-d4c7-4743-ae02-06514dfabc21,9/18/2022 12:37,10/20/2022 5:35,4.23834E+13,42,383,"Hibernia Resources, LLC",Camille B 2H,31.351881,-101.74963,NAD83,8975,39407945,0,Texas,Reagan,3,FALSE,FALSE,,
512cb0ca-0fed-4311-a898-7e0dd9e24258,9/18/2022 16:54,10/20/2022 8:12,4.23834E+13,42,383,"Hibernia Resources, LLC",Camille C 3H,31.352275,-101.748234,NAD83,8703,39233858,0,Texas,Reagan,3,FALSE,FALSE,,
0d8f89f7-bda2-4864-b21e-b7bb2c8d1e9f,9/30/2022 4:54,10/20/2022 10:20,4.21234E+13,42,123,ConocoPhillips Company/Burlington Resources,Hamilton B-Hooks 3 USW B1,29.2204765,-97.3797924,NAD83,13255.1,13899612,0,Texas,DeWitt,3,FALSE,FALSE,,
53799d2c-1925-4924-a73a-fbda5b24f321,10/4/2022 12:04,10/20/2022 12:31,4.23174E+13,42,317,SM Energy,Blissard D 2095WD,32.139376,-101.73413,NAD27,9574.063,31287522,0,Texas,Martin,3,FALSE,FALSE,,
f5ad2430-7cbd-4990-bb78-8ea813e15b01,10/7/2022 0:00,10/21/2022 0:00,3.00255E+13,30,25,"EOG Resources, Inc.",CONVOY 28 STATE COM #102H,32.1944698,-103.5731898,NAD83,9477.77,18655182,0,New Mexico,Lea,3,FALSE,FALSE,,
e7f2eeb8-b7b7-46b2-84b8-83814729e9c6,10/7/2022 0:00,10/21/2022 0:00,3.00255E+13,30,25,"EOG Resources, Inc.",CONVOY 28 STATE COM #401H,32.1944378,-103.5731694,NAD83,10560.25,19110756,0,New Mexico,Lea,3,FALSE,FALSE,,
b7f9981d-867f-4e80-a3a9-0ca29876c0a6,10/19/2022 0:00,10/21/2022 0:00,3.50432E+13,35,43,Crawley Petroleum,RJT Tate Ranch 1-22MH,36.014989,-98.794079,NAD27,10546,7437402,0,Oklahoma,Dewey,3,FALSE,FALSE,,
2ecdd58b-56d4-40e4-ae37-fb9eebf77518,10/14/2022 5:00,10/21/2022 0:00,4.23174E+13,42,317,Occidental Oil and Gas,SOUTH CURTIS RANCH 0233LP,32.09176506,-102.105543,NAD27,8855,0,0,Texas,Martin,3,FALSE,FALSE,,
a58d4707-332e-457f-90de-f7ad9b833db9,9/25/2022 0:00,10/21/2022 0:00,4.23295E+13,42,329,Endeavor Energy Resources,Rio Brazos 26 15 Unit 2 273,31.8011,-102.0521,NAD27,9334,24262098,0,Texas,Midland,3,FALSE,FALSE,,
2f9cbef5-6844-4375-b552-d4bb508881ce,10/9/2022 0:00,10/21/2022 0:00,4.23295E+13,42,329,Pioneer Natural Resources,Fischer Coulson E10A 1H,32.029252,-101.783743,NAD27,8180,17678894,0,Texas,Midland,3,FALSE,FALSE,,
e226d907-875c-4632-97e4-de32668d71b8,10/9/2022 0:00,10/21/2022 0:00,4.23295E+13,42,329,Pioneer Natural Resources,Fischer Coulson E10B 2H,32.029172,-101.783719,NAD27,8831,17783841,0,Texas,Midland,3,FALSE,FALSE,,
8caaa7eb-6420-4503-b2d6-319676a7ffb0,10/9/2022 0:00,10/21/2022 0:00,4.23295E+13,42,329,Pioneer Natural Resources,Fischer Coulson E10C 3H,32.029092,-101.783695,NAD27,8160,17504934,0,Texas,Midland,3,FALSE,FALSE,,
d071fbbc-f43b-4ff3-ab47-7ed55eabb974,10/13/2022 12:05,10/21/2022 3:42,3.3023E+13,33,23,"KODA Resources Operating, LLC",BOCK 3211-1BH,48.721922,-103.948844,NAD83,8671,10418730,0,North Dakota,Divide,3,FALSE,FALSE,,
4d8d4748-e4b9-4502-a58a-a8afba5dfdca,10/20/2022 4:00,10/21/2022 4:00,4.50271E+13,45,27,"EnerVest, Ltd.",VC-504870,37.061886,-82.087665,WGS84,2975,42840,,Virginia,Buchanan,3,FALSE,FALSE,,
e49178c2-67e2-438b-a187-f579101221ed,10/13/2022 5:00,10/21/2022 5:00,5.12348E+12,5,123,Upland Exploration LLC,Salt Ranch Fee 207-2029H,40.91452,-104.58402,NAD83,7988.6,24471438,0,Colorado,Weld,3,FALSE,FALSE,,
16cf74c0-16b4-40b5-a2ca-7a5ad886b445,10/13/2022 13:14,10/21/2022 5:00,3.3023E+13,33,23,"KODA Resources Operating, LLC",BOCK 3229-2BH,48.72184,-103.948844,NAD83,8565.55,10402980,0,North Dakota,Divide,3,FALSE,FALSE,,
307a67f0-9662-457e-b1d6-d06360b069a4,10/1/2022 5:00,10/21/2022 5:00,3.50512E+13,35,51,Gulfport Energy Corporation,ONEAL 1-05X08H,34.7698,-97.7521,NAD27,15220,34015257,5794,Oklahoma,Grady,3,FALSE,FALSE,,
a63e9a98-75e9-43cb-a4f7-1c6fd8af6ddb,10/1/2022 5:00,10/21/2022 5:00,3.50512E+13,35,51,Gulfport Energy Corporation,ONEAL 2-05X08H,34.7697,-97.7521,NAD27,15248,33631103,5794,Oklahoma,Grady,3,FALSE,FALSE,,
6a9c9605-dbe7-48ba-be37-1554d1f70b2f,10/7/2022 5:00,10/21/2022 5:00,4.22554E+13,42,255,Ensign Operating LLC,Davis 01 12H,28.8487184,-97.8192711,NAD27,13177,7809984,0,Texas,Karnes,3,FALSE,FALSE,,
0edafab2-8937-4be6-bf3b-7a55b0c642a2,10/7/2022 5:00,10/21/2022 5:00,4.22554E+13,42,255,Ensign Operating LLC,Davis 01 13H,28.8487798,-97.8192085,NAD27,13104,8203650,0,Texas,Karnes,3,FALSE,FALSE,,
8f709167-bf01-4560-b359-9540f1ab59d8,10/7/2022 5:00,10/21/2022 5:00,4.22554E+13,42,255,Ensign Operating LLC,Davis 01 14H,28.8488412,-97.8191458,NAD27,13197,8124270,0,Texas,Karnes,3,FALSE,FALSE,,
439dfede-8fb3-4d9c-8986-a74013733a2a,10/7/2022 5:00,10/21/2022 5:00,4.22554E+13,42,255,Ensign Operating LLC,Davis 01 15H,28.8489025,-97.8190832,NAD27,13201,8378244,0,Texas,Karnes,3,FALSE,FALSE,,
0ce2f34d-e188-443c-b961-67e0d274c67c,10/7/2022 5:00,10/21/2022 5:00,4.22554E+13,42,255,Ensign Operating LLC,Davis 01 16H,28.8489639,-97.8190206,NAD27,13132,8475810,0,Texas,Karnes,3,FALSE,FALSE,,
d3cec333-2b7c-4287-8ced-a0ed07e67bae,9/25/2022 5:00,10/21/2022 5:00,4.23295E+13,42,329,Endeavor Energy Resources,Rio Brazos 26 15 Unit 2 174,31.801085,-102.052266,NAD27,8570,23753781,0,Texas,Midland,3,FALSE,FALSE,,
50035bba-eac2-40ae-a4ac-6bb93a24972a,9/25/2022 5:00,10/21/2022 5:00,4.23295E+13,42,329,Endeavor Energy Resources,Rio Brazos 26 15 Unit 2 281,31.801068,-102.052344,NAD27,9646,24064152,0,Texas,Midland,3,FALSE,FALSE,,
ea6403b4-e9ee-4f55-bd43-73b428b1fe81,9/25/2022 5:00,10/21/2022 5:00,4.23295E+13,42,329,Endeavor Energy Resources,Rio Brazos 26 15 Unit 2 182,31.801051,-102.052422,NAD27,8239,24064152,0,Texas,Midland,3,FALSE,FALSE,,
